,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist,rock,funk,eletronica,rap,sertanejo,metal
14,0.00111,https://api.spotify.com/v1/audio-analysis/1LbwMX3159t6QxG3u7DRWe,0.65,169720,0.886,1LbwMX3159t6QxG3u7DRWe,0.000129,11,0.334,4.821,1,0.0483,124.013,4,https://api.spotify.com/v1/tracks/1LbwMX3159t6QxG3u7DRWe,audio_features,spotify:track:1LbwMX3159t6QxG3u7DRWe,0.88,I Only Lie When I Love You,Royal Blood,1,0,0,0,0,0
15,0.0431,https://api.spotify.com/v1/audio-analysis/65hrQjcGvXuyarVCR5yLL6,0.624,285933,0.515,65hrQjcGvXuyarVCR5yLL6,0.00424,9,0.0877,9.12,0,0.034,120.045,4,https://api.spotify.com/v1/tracks/65hrQjcGvXuyarVCR5yLL6,audio_features,spotify:track:65hrQjcGvXuyarVCR5yLL6,0.283,The Blackout,U2,1,0,0,0,0,0
16,0.0102,https://api.spotify.com/v1/audio-analysis/7dBMQbBKG6n9HkVXkUKnhQ,0.474,274282,0.843,7dBMQbBKG6n9HkVXkUKnhQ,0.104,0,0.362,5.909,1,0.272,97.691,4,https://api.spotify.com/v1/tracks/7dBMQbBKG6n9HkVXkUKnhQ,audio_features,spotify:track:7dBMQbBKG6n9HkVXkUKnhQ,0.433,The Way You Used To Do,Queens of the Stone Age,1,0,0,0,0,0
17,0.0477,https://api.spotify.com/v1/audio-analysis/54RaEDwHbCJKMdDq68EyKE,0.367,281781,0.903,54RaEDwHbCJKMdDq68EyKE,0.00124,4,0.235,5.956,0,0.175,106.329,3,https://api.spotify.com/v1/tracks/54RaEDwHbCJKMdDq68EyKE,audio_features,spotify:track:54RaEDwHbCJKMdDq68EyKE,0.239,The Doomed,A Perfect Circle,1,0,0,0,0,0
18,0.0568,https://api.spotify.com/v1/audio-analysis/53fUkhzh2EodCV8cfcxLQ8,0.603,191027,0.912,53fUkhzh2EodCV8cfcxLQ8,0.00113,0,0.122,4.159,0,0.0462,105.021,4,https://api.spotify.com/v1/tracks/53fUkhzh2EodCV8cfcxLQ8,audio_features,spotify:track:53fUkhzh2EodCV8cfcxLQ8,0.809,So Tied Up - moreBishop,Cold War Kids,1,0,0,0,0,0
19,0.00556,https://api.spotify.com/v1/audio-analysis/6Z884oSfliz0mKqTJTXrwb,0.653,190448,0.941,6Z884oSfliz0mKqTJTXrwb,0.0788,1,0.277,2.709,0,0.0583,110.019,4,https://api.spotify.com/v1/tracks/6Z884oSfliz0mKqTJTXrwb,audio_features,spotify:track:6Z884oSfliz0mKqTJTXrwb,0.688,Up All Night,Beck,1,0,0,0,0,0
20,0.00459,https://api.spotify.com/v1/audio-analysis/42lrhaZzqJqCYHlfQTGozP,0.564,193326,0.725,42lrhaZzqJqCYHlfQTGozP,0.0,9,0.11,3.858,0,0.0332,128.88,4,https://api.spotify.com/v1/tracks/42lrhaZzqJqCYHlfQTGozP,audio_features,spotify:track:42lrhaZzqJqCYHlfQTGozP,0.242,Everything Is Alright,The Glorious Sons,1,0,0,0,0,0
21,0.0122,https://api.spotify.com/v1/audio-analysis/5y1jgbDNgTfxoWXv3FhH2Q,0.474,241533,0.351,5y1jgbDNgTfxoWXv3FhH2Q,7.35e-06,7,0.112,7.533,1,0.0292,139.827,3,https://api.spotify.com/v1/tracks/5y1jgbDNgTfxoWXv3FhH2Q,audio_features,spotify:track:5y1jgbDNgTfxoWXv3FhH2Q,0.104,Little One,Highly Suspect,1,0,0,0,0,0
22,0.282,https://api.spotify.com/v1/audio-analysis/2QCndYqRherBtKjBpyySC6,0.651,218763,0.568,2QCndYqRherBtKjBpyySC6,0.0,5,0.0862,6.774,1,0.0275,93.006,4,https://api.spotify.com/v1/tracks/2QCndYqRherBtKjBpyySC6,audio_features,spotify:track:2QCndYqRherBtKjBpyySC6,0.805,Sober Up,AJR,1,0,0,0,0,0
23,0.0113,https://api.spotify.com/v1/audio-analysis/6PtIXICwmoxCgLjw2zApDs,0.371,220538,0.921,6PtIXICwmoxCgLjw2zApDs,2.7e-05,9,0.43,5.533,1,0.0784,109.675,4,https://api.spotify.com/v1/tracks/6PtIXICwmoxCgLjw2zApDs,audio_features,spotify:track:6PtIXICwmoxCgLjw2zApDs,0.508,"Young Lady, You're Scaring Me",Ron Gallo,1,0,0,0,0,0
24,0.00257,https://api.spotify.com/v1/audio-analysis/45HAjqRWiNv6mMPw4NvZrU,0.447,193714,0.788,45HAjqRWiNv6mMPw4NvZrU,1.68e-05,2,0.0744,4.994,0,0.0464,80.04,4,https://api.spotify.com/v1/tracks/45HAjqRWiNv6mMPw4NvZrU,audio_features,spotify:track:45HAjqRWiNv6mMPw4NvZrU,0.505,Come Together,Gary Clark Jr.,1,0,0,0,0,0
25,0.0269,https://api.spotify.com/v1/audio-analysis/39mypRmMWQJpVdCsWNxT3h,0.473,204827,0.926,39mypRmMWQJpVdCsWNxT3h,0.0,0,0.104,6.002,0,0.0929,139.477,4,https://api.spotify.com/v1/tracks/39mypRmMWQJpVdCsWNxT3h,audio_features,spotify:track:39mypRmMWQJpVdCsWNxT3h,0.361,Golden Dandelions,Barns Courtney,1,0,0,0,0,0
26,0.018,https://api.spotify.com/v1/audio-analysis/5jddjli3YTIxueb3xFdLaA,0.608,152468,0.6,5jddjli3YTIxueb3xFdLaA,0.0,11,0.273,5.459,0,0.0266,87.465,4,https://api.spotify.com/v1/tracks/5jddjli3YTIxueb3xFdLaA,audio_features,spotify:track:5jddjli3YTIxueb3xFdLaA,0.553,Down To The Bottom,Dorothy,1,0,0,0,0,0
27,0.00213,https://api.spotify.com/v1/audio-analysis/7cJgiPDOlpnYjlBPcrT9kW,0.669,214709,0.777,7cJgiPDOlpnYjlBPcrT9kW,5.5e-05,8,0.128,4.562,0,0.0269,128.004,4,https://api.spotify.com/v1/tracks/7cJgiPDOlpnYjlBPcrT9kW,audio_features,spotify:track:7cJgiPDOlpnYjlBPcrT9kW,0.523,Sorry,Nothing But Thieves,1,0,0,0,0,0
28,0.832,https://api.spotify.com/v1/audio-analysis/5xK7K6C2Gpme46F9paZH1t,0.289,209493,0.303,5xK7K6C2Gpme46F9paZH1t,0.0,1,0.866,12.032,1,0.0382,146.651,1,https://api.spotify.com/v1/tracks/5xK7K6C2Gpme46F9paZH1t,audio_features,spotify:track:5xK7K6C2Gpme46F9paZH1t,0.208,Crawling - One More Light Live,Linkin Park,1,0,0,0,0,0
29,0.00298,https://api.spotify.com/v1/audio-analysis/5EsJkqTznyjUWzB3g9lk47,0.637,239240,0.695,5EsJkqTznyjUWzB3g9lk47,8.9e-06,11,0.519,6.122,0,0.0358,107.985,4,https://api.spotify.com/v1/tracks/5EsJkqTznyjUWzB3g9lk47,audio_features,spotify:track:5EsJkqTznyjUWzB3g9lk47,0.37,KILL4ME,Marilyn Manson,1,0,0,0,0,0
30,0.0561,https://api.spotify.com/v1/audio-analysis/5cRPdqpWkaNmIbPi6wJDg2,0.518,227847,0.849,5cRPdqpWkaNmIbPi6wJDg2,0.0,9,0.0569,5.472,0,0.0664,134.093,4,https://api.spotify.com/v1/tracks/5cRPdqpWkaNmIbPi6wJDg2,audio_features,spotify:track:5cRPdqpWkaNmIbPi6wJDg2,0.299,Born For Greatness,Papa Roach,1,0,0,0,0,0
31,4.99e-06,https://api.spotify.com/v1/audio-analysis/3k7JQg9M5rZJHveFYq0y9J,0.429,234880,0.971,3k7JQg9M5rZJHveFYq0y9J,0.649,1,0.619,4.001,1,0.0413,136.968,4,https://api.spotify.com/v1/tracks/3k7JQg9M5rZJHveFYq0y9J,audio_features,spotify:track:3k7JQg9M5rZJHveFYq0y9J,0.733,Holy Mountain,Noel Gallagher's High Flying Birds,1,0,0,0,0,0
32,0.246,https://api.spotify.com/v1/audio-analysis/2ZYBwkmtYhgUj1A7teYAZ7,0.448,222256,0.596,2ZYBwkmtYhgUj1A7teYAZ7,1.66e-05,10,0.102,8.485,1,0.0471,164.233,4,https://api.spotify.com/v1/tracks/2ZYBwkmtYhgUj1A7teYAZ7,audio_features,spotify:track:2ZYBwkmtYhgUj1A7teYAZ7,0.122,Suit And Jacket,Judah & the Lion,1,0,0,0,0,0
33,0.00645,https://api.spotify.com/v1/audio-analysis/5VJ1eVOnlAlaA2mQcwmKC8,0.581,210373,0.921,5VJ1eVOnlAlaA2mQcwmKC8,2.69e-06,6,0.109,4.319,0,0.051,95.967,4,https://api.spotify.com/v1/tracks/5VJ1eVOnlAlaA2mQcwmKC8,audio_features,spotify:track:5VJ1eVOnlAlaA2mQcwmKC8,0.829,HOLD ME TIGHT OR DON’T,Fall Out Boy,1,0,0,0,0,0
34,0.0234,https://api.spotify.com/v1/audio-analysis/0Tr5G2mE56eLUGvCaXRM8I,0.378,234240,0.925,0Tr5G2mE56eLUGvCaXRM8I,0.00062,9,0.18,3.781,1,0.185,108.525,4,https://api.spotify.com/v1/tracks/0Tr5G2mE56eLUGvCaXRM8I,audio_features,spotify:track:0Tr5G2mE56eLUGvCaXRM8I,0.584,No Good,Kaleo,1,0,0,0,0,0
35,0.00187,https://api.spotify.com/v1/audio-analysis/1mU8A0bKStnhYuS043o6Je,0.461,245196,0.892,1mU8A0bKStnhYuS043o6Je,1.34e-06,6,0.0942,4.807,0,0.0901,137.35,4,https://api.spotify.com/v1/tracks/1mU8A0bKStnhYuS043o6Je,audio_features,spotify:track:1mU8A0bKStnhYuS043o6Je,0.35,Go To War,Nothing More,1,0,0,0,0,0
36,0.000343,https://api.spotify.com/v1/audio-analysis/3mBjUka3HBmY2TRL7HqyEE,0.564,228080,0.95,3mBjUka3HBmY2TRL7HqyEE,0.0307,9,0.0843,5.098,1,0.0471,157.918,4,https://api.spotify.com/v1/tracks/3mBjUka3HBmY2TRL7HqyEE,audio_features,spotify:track:3mBjUka3HBmY2TRL7HqyEE,0.743,Living On The 110,Prophets Of Rage,1,0,0,0,0,0
37,0.000101,https://api.spotify.com/v1/audio-analysis/2QQDH8gt4nyxFu2XX6bhG8,0.418,250793,0.907,2QQDH8gt4nyxFu2XX6bhG8,0.000433,0,0.346,3.675,1,0.0584,99.17,4,https://api.spotify.com/v1/tracks/2QQDH8gt4nyxFu2XX6bhG8,audio_features,spotify:track:2QQDH8gt4nyxFu2XX6bhG8,0.473,Judas,Fozzy,1,0,0,0,0,0
38,6.71e-05,https://api.spotify.com/v1/audio-analysis/5kXsUxYZbRJ58plUgjQp3r,0.386,239253,0.931,5kXsUxYZbRJ58plUgjQp3r,0.0,2,0.146,5.874,0,0.0974,77.119,4,https://api.spotify.com/v1/tracks/5kXsUxYZbRJ58plUgjQp3r,audio_features,spotify:track:5kXsUxYZbRJ58plUgjQp3r,0.339,Satellite,Starset,1,0,0,0,0,0
39,0.000106,https://api.spotify.com/v1/audio-analysis/0uyDAijTR0tOuH24hxDhE5,0.444,169520,0.865,0uyDAijTR0tOuH24hxDhE5,1.55e-05,11,0.0366,2.433,1,0.0464,188.036,4,https://api.spotify.com/v1/tracks/0uyDAijTR0tOuH24hxDhE5,audio_features,spotify:track:0uyDAijTR0tOuH24hxDhE5,0.74,Novacaine,10 Years,1,0,0,0,0,0
40,0.00249,https://api.spotify.com/v1/audio-analysis/3v94lXvmQ4q80RJpYnBuGY,0.531,186547,0.877,3v94lXvmQ4q80RJpYnBuGY,0.0788,0,0.0515,3.822,1,0.187,170.01,4,https://api.spotify.com/v1/tracks/3v94lXvmQ4q80RJpYnBuGY,audio_features,spotify:track:3v94lXvmQ4q80RJpYnBuGY,0.529,Headphones,WALK THE MOON,1,0,0,0,0,0
41,0.117,https://api.spotify.com/v1/audio-analysis/4BdGO1CaObRD4La9l5Zanz,0.638,243147,0.738,4BdGO1CaObRD4La9l5Zanz,0.000384,6,0.689,4.976,0,0.0292,97.021,4,https://api.spotify.com/v1/tracks/4BdGO1CaObRD4La9l5Zanz,audio_features,spotify:track:4BdGO1CaObRD4La9l5Zanz,0.657,Sit Next to Me,Foster The People,1,0,0,0,0,0
42,0.0649,https://api.spotify.com/v1/audio-analysis/2E2r97GUoaRP3jCVX3nLa5,0.646,204262,0.857,2E2r97GUoaRP3jCVX3nLa5,0.0896,10,0.12,5.2,0,0.0582,138.004,4,https://api.spotify.com/v1/tracks/2E2r97GUoaRP3jCVX3nLa5,audio_features,spotify:track:2E2r97GUoaRP3jCVX3nLa5,0.77,Passion,AWOLNATION,1,0,0,0,0,0
43,0.0765,https://api.spotify.com/v1/audio-analysis/23fR48mfaGSXCn5MM687U6,0.593,194560,0.666,23fR48mfaGSXCn5MM687U6,0.0,9,0.345,5.398,0,0.0375,78.507,4,https://api.spotify.com/v1/tracks/23fR48mfaGSXCn5MM687U6,audio_features,spotify:track:23fR48mfaGSXCn5MM687U6,0.324,Dream,Bishop Briggs,1,0,0,0,0,0
44,8.83e-05,https://api.spotify.com/v1/audio-analysis/3N6wNh5vk9Hshfvr9YIiUL,0.591,176373,0.905,3N6wNh5vk9Hshfvr9YIiUL,3.47e-06,0,0.13,3.884,1,0.0502,120.001,4,https://api.spotify.com/v1/tracks/3N6wNh5vk9Hshfvr9YIiUL,audio_features,spotify:track:3N6wNh5vk9Hshfvr9YIiUL,0.673,American Attraction,Anti-Flag,1,0,0,0,0,0
45,0.00707,https://api.spotify.com/v1/audio-analysis/4vSGt6RC1GcfA07OGE3rcs,0.51,204625,0.894,4vSGt6RC1GcfA07OGE3rcs,6.06e-05,5,0.092,4.265,1,0.0559,174.038,4,https://api.spotify.com/v1/tracks/4vSGt6RC1GcfA07OGE3rcs,audio_features,spotify:track:4vSGt6RC1GcfA07OGE3rcs,0.539,We Fight,Dashboard Confessional,1,0,0,0,0,0
46,0.0151,https://api.spotify.com/v1/audio-analysis/3DRZp9kykKCfnaU1Kd2AWY,0.207,256451,0.893,3DRZp9kykKCfnaU1Kd2AWY,6.19e-05,0,0.668,2.349,1,0.0942,159.085,4,https://api.spotify.com/v1/tracks/3DRZp9kykKCfnaU1Kd2AWY,audio_features,spotify:track:3DRZp9kykKCfnaU1Kd2AWY,0.316,One Night Only,The Struts,1,0,0,0,0,0
47,0.0484,https://api.spotify.com/v1/audio-analysis/06h7n5DewHqOu8bwsTfhoL,0.553,263223,0.927,06h7n5DewHqOu8bwsTfhoL,0.0,2,0.0563,4.327,1,0.0363,104.932,4,https://api.spotify.com/v1/tracks/06h7n5DewHqOu8bwsTfhoL,audio_features,spotify:track:06h7n5DewHqOu8bwsTfhoL,0.386,The Wanting,J. Roddy Walston & The Business,1,0,0,0,0,0
48,0.000283,https://api.spotify.com/v1/audio-analysis/20d716Zgi9dRE2g7wnhMqt,0.641,177280,0.889,20d716Zgi9dRE2g7wnhMqt,0.000723,1,0.288,4.302,1,0.028,99.012,4,https://api.spotify.com/v1/tracks/20d716Zgi9dRE2g7wnhMqt,audio_features,spotify:track:20d716Zgi9dRE2g7wnhMqt,0.738,Happy Hour,Weezer,1,0,0,0,0,0
49,0.0964,https://api.spotify.com/v1/audio-analysis/7MUNNBJKYo3cdokp06wEOB,0.728,214853,0.673,7MUNNBJKYo3cdokp06wEOB,6.94e-06,5,0.0695,5.766,1,0.0318,127.995,4,https://api.spotify.com/v1/tracks/7MUNNBJKYo3cdokp06wEOB,audio_features,spotify:track:7MUNNBJKYo3cdokp06wEOB,0.489,Lay It On Me,Vance Joy,1,0,0,0,0,0
0,3.32e-05,https://api.spotify.com/v1/audio-analysis/5KDNFlHAdDJ84fhK27c35X,0.365,247267,0.894,5KDNFlHAdDJ84fhK27c35X,0.171,11,0.267,4.682,0,0.0572,82.305,3,https://api.spotify.com/v1/tracks/5KDNFlHAdDJ84fhK27c35X,audio_features,spotify:track:5KDNFlHAdDJ84fhK27c35X,0.31,Judith,A Perfect Circle,1,0,0,0,0,0
1,5.96e-05,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,0.412,250547,0.882,5UWwZ5lm5PKu6eKsHAGxOk,0.00031,11,0.0805,5.54,0,0.0369,158.066,4,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,audio_features,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,0.356,Everlong,Foo Fighters,1,0,0,0,0,0
2,0.0046,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,0.496,185587,0.863,2nLtzopw4rPReszdYBJU6h,0.0,9,0.639,4.153,1,0.0381,110.018,4,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,audio_features,spotify:track:2nLtzopw4rPReszdYBJU6h,0.243,Numb,Linkin Park,1,0,0,0,0,0
3,9.87e-05,https://api.spotify.com/v1/audio-analysis/1sBfyE1iF7RP3LTc0zUTdp,0.345,317693,0.764,1sBfyE1iF7RP3LTc0zUTdp,1.68e-05,6,0.181,6.924,1,0.0366,105.71,4,https://api.spotify.com/v1/tracks/1sBfyE1iF7RP3LTc0zUTdp,audio_features,spotify:track:1sBfyE1iF7RP3LTc0zUTdp,0.154,Black Hole Sun,Soundgarden,1,0,0,0,0,0
4,0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,4.907,1,0.057,170.411,4,https://api.spotify.com/v1/tracks/6y20BV5L33R8YXM0YuI38N,audio_features,spotify:track:6y20BV5L33R8YXM0YuI38N,0.685,No One Knows,Queens of the Stone Age,1,0,0,0,0,0
5,0.000353,https://api.spotify.com/v1/audio-analysis/5V3mdRI2yQxbSsJGDPc5lD,0.42,210240,0.929,5V3mdRI2yQxbSsJGDPc5lD,0.000747,7,0.122,3.899,0,0.121,127.204,4,https://api.spotify.com/v1/tracks/5V3mdRI2yQxbSsJGDPc5lD,audio_features,spotify:track:5V3mdRI2yQxbSsJGDPc5lD,0.3,Chop Suey!,System Of A Down,1,0,0,0,0,0
6,0.00745,https://api.spotify.com/v1/audio-analysis/0Xq7FPQaLJgIHSB605YUMy,0.199,291440,0.622,0Xq7FPQaLJgIHSB605YUMy,0.794,8,0.204,6.749,1,0.0368,183.491,4,https://api.spotify.com/v1/tracks/0Xq7FPQaLJgIHSB605YUMy,audio_features,spotify:track:0Xq7FPQaLJgIHSB605YUMy,0.136,Sweet Dreams (Are Made Of This),Marilyn Manson,1,0,0,0,0,0
7,0.000202,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,0.602,304840,0.905,4VqPOruhp5EdPBeR92t6lQ,0.064,2,0.117,4.046,1,0.0775,128.019,4,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,audio_features,spotify:track:4VqPOruhp5EdPBeR92t6lQ,0.411,Uprising,Muse,1,0,0,0,0,0
8,0.00666,https://api.spotify.com/v1/audio-analysis/3m6KkYKdnbffMpGd9Pm9FP,0.745,231920,0.466,3m6KkYKdnbffMpGd9Pm9FP,0.35,4,0.272,7.62,0,0.0864,123.889,4,https://api.spotify.com/v1/tracks/3m6KkYKdnbffMpGd9Pm9FP,audio_features,spotify:track:3m6KkYKdnbffMpGd9Pm9FP,0.303,Seven Nation Army,The White Stripes,1,0,0,0,0,0
9,0.479,https://api.spotify.com/v1/audio-analysis/5N7d8uxMeuO4HdncbkuhSB,0.832,259093,0.435,5N7d8uxMeuO4HdncbkuhSB,0.553,1,0.0952,9.598,1,0.0604,119.057,4,https://api.spotify.com/v1/tracks/5N7d8uxMeuO4HdncbkuhSB,audio_features,spotify:track:5N7d8uxMeuO4HdncbkuhSB,0.279,Sail,AWOLNATION,1,0,0,0,0,0
10,0.00114,https://api.spotify.com/v1/audio-analysis/1Y13csEpu3TK5gQdzGLrd8,0.579,223747,0.812,1Y13csEpu3TK5gQdzGLrd8,0.00333,1,0.115,6.509,0,0.0693,152.002,4,https://api.spotify.com/v1/tracks/1Y13csEpu3TK5gQdzGLrd8,audio_features,spotify:track:1Y13csEpu3TK5gQdzGLrd8,0.278,Pardon Me,Incubus,1,0,0,0,0,0
0,0.211,https://api.spotify.com/v1/audio-analysis/4RdLeGrUDuPsUrQtG0lHEk,0.76,292727,0.7,4RdLeGrUDuPsUrQtG0lHEk,0.0,10,0.107,7.612,0,0.112,132.022,4,https://api.spotify.com/v1/tracks/4RdLeGrUDuPsUrQtG0lHEk,audio_features,spotify:track:4RdLeGrUDuPsUrQtG0lHEk,0.661,Uma Noite a Toa,Haikaiss,0,0,0,1,0,0
1,0.268,https://api.spotify.com/v1/audio-analysis/1nxmzzoLbCRzsUiPPFwfUh,0.841,253800,0.566,1nxmzzoLbCRzsUiPPFwfUh,0.0,5,0.118,5.818,0,0.0508,132.026,4,https://api.spotify.com/v1/tracks/1nxmzzoLbCRzsUiPPFwfUh,audio_features,spotify:track:1nxmzzoLbCRzsUiPPFwfUh,0.479,De Ninguém,Cacife Clandestino,0,0,0,1,0,0
2,0.805,https://api.spotify.com/v1/audio-analysis/3yZz0emaKwHuEEjWeTTF7n,0.678,233225,0.505,3yZz0emaKwHuEEjWeTTF7n,0.0,11,0.07,7.691,0,0.0408,123.742,4,https://api.spotify.com/v1/tracks/3yZz0emaKwHuEEjWeTTF7n,audio_features,spotify:track:3yZz0emaKwHuEEjWeTTF7n,0.679,Tudo Bem,1Kilo,0,0,0,1,0,0
3,0.622,https://api.spotify.com/v1/audio-analysis/5MYKqp6J8rstffAQBCE2nl,0.716,598737,0.716,5MYKqp6J8rstffAQBCE2nl,0.0,1,0.427,8.52,1,0.382,95.1,4,https://api.spotify.com/v1/tracks/5MYKqp6J8rstffAQBCE2nl,audio_features,spotify:track:5MYKqp6J8rstffAQBCE2nl,0.378,Mil Faces de um Homem Leal (Marighella),Racionais MC's,0,0,0,1,0,0
4,0.108,https://api.spotify.com/v1/audio-analysis/7yBjom4u7SF2xOHAdA0yQt,0.815,271638,0.787,7yBjom4u7SF2xOHAdA0yQt,0.0,6,0.0968,5.539,0,0.105,128.999,4,https://api.spotify.com/v1/tracks/7yBjom4u7SF2xOHAdA0yQt,audio_features,spotify:track:7yBjom4u7SF2xOHAdA0yQt,0.465,Dias Difíceis,Haikaiss,0,0,0,1,0,0
5,0.0504,https://api.spotify.com/v1/audio-analysis/3jeSF0bZwlodupw1Ejcie8,0.713,163845,0.447,3jeSF0bZwlodupw1Ejcie8,0.0,10,0.26,12.733,0,0.589,83.735,4,https://api.spotify.com/v1/tracks/3jeSF0bZwlodupw1Ejcie8,audio_features,spotify:track:3jeSF0bZwlodupw1Ejcie8,0.516,NDDN,Coruja Bc1,0,0,0,1,0,0
6,0.218,https://api.spotify.com/v1/audio-analysis/4qO17EAZDSj9tWBkGW8lOa,0.782,235180,0.491,4qO17EAZDSj9tWBkGW8lOa,0.0,7,0.168,9.762,1,0.081,94.996,4,https://api.spotify.com/v1/tracks/4qO17EAZDSj9tWBkGW8lOa,audio_features,spotify:track:4qO17EAZDSj9tWBkGW8lOa,0.653,Special,Edi Rock,0,0,0,1,0,0
7,0.168,https://api.spotify.com/v1/audio-analysis/118OsKqYSgz3aj25kdua8w,0.588,278182,0.768,118OsKqYSgz3aj25kdua8w,0.0,8,0.184,8.084,1,0.226,76.892,4,https://api.spotify.com/v1/tracks/118OsKqYSgz3aj25kdua8w,audio_features,spotify:track:118OsKqYSgz3aj25kdua8w,0.824,Passou,Trilha Sonora do Gueto,0,0,0,1,0,0
8,0.0616,https://api.spotify.com/v1/audio-analysis/7vEE7wKRrnyjrEw7UVquDS,0.509,278869,0.55,7vEE7wKRrnyjrEw7UVquDS,0.0,2,0.107,12.545,1,0.393,78.43,4,https://api.spotify.com/v1/tracks/7vEE7wKRrnyjrEw7UVquDS,audio_features,spotify:track:7vEE7wKRrnyjrEw7UVquDS,0.274,Mal Com o Mundo,Rashid,0,0,0,1,0,0
9,0.181,https://api.spotify.com/v1/audio-analysis/303Ggzkhj1cUVhV5BbQL0d,0.702,364683,0.649,303Ggzkhj1cUVhV5BbQL0d,0.0,1,0.0959,4.131,1,0.204,77.602,4,https://api.spotify.com/v1/tracks/303Ggzkhj1cUVhV5BbQL0d,audio_features,spotify:track:303Ggzkhj1cUVhV5BbQL0d,0.346,Elza,Rimas e Melodias,0,0,0,1,0,0
10,0.163,https://api.spotify.com/v1/audio-analysis/4i6A0Gt2bVjjtW4jFgH5fl,0.853,244501,0.539,4i6A0Gt2bVjjtW4jFgH5fl,0.0,2,0.0849,8.885,1,0.147,127.039,4,https://api.spotify.com/v1/tracks/4i6A0Gt2bVjjtW4jFgH5fl,audio_features,spotify:track:4i6A0Gt2bVjjtW4jFgH5fl,0.29,Tudo ou Nada,Cacife Clandestino,0,0,0,1,0,0
11,0.473,https://api.spotify.com/v1/audio-analysis/114Q0w8Uebmy5euoZUJpDI,0.681,182000,0.517,114Q0w8Uebmy5euoZUJpDI,3.3e-05,7,0.162,8.104,1,0.0302,99.98,4,https://api.spotify.com/v1/tracks/114Q0w8Uebmy5euoZUJpDI,audio_features,spotify:track:114Q0w8Uebmy5euoZUJpDI,0.0775,Sem Ninguém,Luccas Carlos,0,0,0,1,0,0
12,0.424,https://api.spotify.com/v1/audio-analysis/10pq1eFjs95Kp7aJbUp6FO,0.689,229800,0.63,10pq1eFjs95Kp7aJbUp6FO,0.0,4,0.117,5.996,0,0.0693,138.076,4,https://api.spotify.com/v1/tracks/10pq1eFjs95Kp7aJbUp6FO,audio_features,spotify:track:10pq1eFjs95Kp7aJbUp6FO,0.48,Oásis,Emicida,0,0,0,1,0,0
13,0.0785,https://api.spotify.com/v1/audio-analysis/436h33tVoFSyDtqVUCa0xy,0.879,191003,0.638,436h33tVoFSyDtqVUCa0xy,1.42e-05,2,0.0898,7.757,1,0.0663,90.01,4,https://api.spotify.com/v1/tracks/436h33tVoFSyDtqVUCa0xy,audio_features,spotify:track:436h33tVoFSyDtqVUCa0xy,0.358,Na Malandragem,Pavilhão 9,0,0,0,1,0,0
14,0.426,https://api.spotify.com/v1/audio-analysis/1eJCpFxPd8vKfQgNSvVtLP,0.931,240840,0.63,1eJCpFxPd8vKfQgNSvVtLP,0.000856,0,0.0879,9.477,1,0.275,103.98,4,https://api.spotify.com/v1/tracks/1eJCpFxPd8vKfQgNSvVtLP,audio_features,spotify:track:1eJCpFxPd8vKfQgNSvVtLP,0.289,Tô Feliz (Matei o Presidente) 2,Gabriel O Pensador,0,0,0,1,0,0
15,0.13,https://api.spotify.com/v1/audio-analysis/2xmx39AfVmw1pwDLQKBqmi,0.76,224125,0.596,2xmx39AfVmw1pwDLQKBqmi,0.0,1,0.134,6.683,1,0.151,131.983,4,https://api.spotify.com/v1/tracks/2xmx39AfVmw1pwDLQKBqmi,audio_features,spotify:track:2xmx39AfVmw1pwDLQKBqmi,0.276,Ficha Suja,Mv Bill,0,0,0,1,0,0
16,0.111,https://api.spotify.com/v1/audio-analysis/296sFq59dBSqCQB2Dhf6hQ,0.771,220678,0.718,296sFq59dBSqCQB2Dhf6hQ,2.03e-06,9,0.318,6.543,0,0.0482,135.012,4,https://api.spotify.com/v1/tracks/296sFq59dBSqCQB2Dhf6hQ,audio_features,spotify:track:296sFq59dBSqCQB2Dhf6hQ,0.823,Tá Pra Nascer Quem Não Gosta,Seakret,0,0,0,1,0,0
17,0.103,https://api.spotify.com/v1/audio-analysis/5hghB9V8WQg3Sq1L7OMfEG,0.736,220404,0.397,5hghB9V8WQg3Sq1L7OMfEG,0.000294,1,0.169,12.698,1,0.248,91.93,4,https://api.spotify.com/v1/tracks/5hghB9V8WQg3Sq1L7OMfEG,audio_features,spotify:track:5hghB9V8WQg3Sq1L7OMfEG,0.663,Vida de Rei,Reis do Nada,0,0,0,1,0,0
