,acousticness,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,song_title,speechiness,tempo,time_signature,track_href,type,uri,valence,0
4,0.497,https://api.spotify.com/v1/audio-analysis/4oNk9WpCEytgOdYms1x5Fr,Elza Soares,0.459,199560.0,0.615,4oNk9WpCEytgOdYms1x5Fr,0.0,11.0,0.118,-9.581,0.0,Vou Festejar,0.0841,97.961,3.0,https://api.spotify.com/v1/tracks/4oNk9WpCEytgOdYms1x5Fr,audio_features,spotify:track:4oNk9WpCEytgOdYms1x5Fr,0.83,
5,0.649,https://api.spotify.com/v1/audio-analysis/0UvD9Oziehfgu0k8qyqSIj,Arlindo Cruz,0.541,214280.0,0.866,0UvD9Oziehfgu0k8qyqSIj,0.0,0.0,0.893,-6.088,1.0,O Show Tem Que Continuar,0.0501,97.958,4.0,https://api.spotify.com/v1/tracks/0UvD9Oziehfgu0k8qyqSIj,audio_features,spotify:track:0UvD9Oziehfgu0k8qyqSIj,0.748,
6,0.707,https://api.spotify.com/v1/audio-analysis/4t4oqMSwwmpHzQIu1aok1z,Seu Jorge,0.795,248080.0,0.926,4t4oqMSwwmpHzQIu1aok1z,0.0,9.0,0.0858,-5.034,0.0,Amiga Da Minha Mulher,0.136,104.037,4.0,https://api.spotify.com/v1/tracks/4t4oqMSwwmpHzQIu1aok1z,audio_features,spotify:track:4t4oqMSwwmpHzQIu1aok1z,0.798,
7,0.118,https://api.spotify.com/v1/audio-analysis/5uf6unkyDGYdvvFSJpiuw9,Beth Carvalho,0.526,200147.0,0.978,5uf6unkyDGYdvvFSJpiuw9,7.99e-05,11.0,0.971,-3.73,0.0,Vou Festejar (Ao Vivo),0.207,145.508,4.0,https://api.spotify.com/v1/tracks/5uf6unkyDGYdvvFSJpiuw9,audio_features,spotify:track:5uf6unkyDGYdvvFSJpiuw9,0.806,
8,0.45,https://api.spotify.com/v1/audio-analysis/3KVuaB6BpexCKpNjQHVxZq,Martinho da Vila e Convidados,0.779,188440.0,0.555,3KVuaB6BpexCKpNjQHVxZq,0.0,11.0,0.109,-10.446,0.0,"Canta, Canta, Minha Gente",0.255,92.075,4.0,https://api.spotify.com/v1/tracks/3KVuaB6BpexCKpNjQHVxZq,audio_features,spotify:track:3KVuaB6BpexCKpNjQHVxZq,0.861,
9,0.554,https://api.spotify.com/v1/audio-analysis/20mp3n96JEEsoXUcddc8pM,Almir Guineto,0.649,199640.0,0.757,20mp3n96JEEsoXUcddc8pM,0.0,2.0,0.0988,-7.936,1.0,Conselho,0.206,91.732,4.0,https://api.spotify.com/v1/tracks/20mp3n96JEEsoXUcddc8pM,audio_features,spotify:track:20mp3n96JEEsoXUcddc8pM,0.824,
10,0.842,https://api.spotify.com/v1/audio-analysis/5YRS3QQHisO1BpST3vNP2e,Jorge Ben Jor,0.391,195600.0,0.792,5YRS3QQHisO1BpST3vNP2e,0.633,7.0,0.137,-11.605,0.0,Mas Que Nada,0.0322,96.664,4.0,https://api.spotify.com/v1/tracks/5YRS3QQHisO1BpST3vNP2e,audio_features,spotify:track:5YRS3QQHisO1BpST3vNP2e,0.929,
11,0.791,https://api.spotify.com/v1/audio-analysis/4xAZXioluPz9vPcTTiokOg,Maria Rita,0.621,203093.0,0.799,4xAZXioluPz9vPcTTiokOg,2.31e-06,7.0,0.116,-7.828,1.0,Coração em desalinho,0.0752,116.091,4.0,https://api.spotify.com/v1/tracks/4xAZXioluPz9vPcTTiokOg,audio_features,spotify:track:4xAZXioluPz9vPcTTiokOg,0.642,
12,0.873,https://api.spotify.com/v1/audio-analysis/3XFDArxkofBMOLrc1sW0ER,Djavan,0.543,236000.0,0.625,3XFDArxkofBMOLrc1sW0ER,2.09e-05,2.0,0.766,-8.324,0.0,Flor de Lis - Ao Vivo,0.0303,88.276,4.0,https://api.spotify.com/v1/tracks/3XFDArxkofBMOLrc1sW0ER,audio_features,spotify:track:3XFDArxkofBMOLrc1sW0ER,0.541,
13,0.637,https://api.spotify.com/v1/audio-analysis/50xpFmRwvrz2rHAxdYTb2v,Diogo Nogueira,0.62,222282.0,0.749,50xpFmRwvrz2rHAxdYTb2v,0.0,2.0,0.68,-5.96,1.0,Pé Na Areia - Ao Vivo,0.0552,158.088,4.0,https://api.spotify.com/v1/tracks/50xpFmRwvrz2rHAxdYTb2v,audio_features,spotify:track:50xpFmRwvrz2rHAxdYTb2v,0.761,
14,0.23,https://api.spotify.com/v1/audio-analysis/4zwGrHyn5EIcc1SgbxM3fc,Dudu Nobre,0.686,155573.0,0.814,4zwGrHyn5EIcc1SgbxM3fc,0.0,5.0,0.712,-6.944,0.0,A Grande Família - Ao Vivo,0.16,113.37,4.0,https://api.spotify.com/v1/tracks/4zwGrHyn5EIcc1SgbxM3fc,audio_features,spotify:track:4zwGrHyn5EIcc1SgbxM3fc,0.837,
15,0.398,https://api.spotify.com/v1/audio-analysis/75SQDEuAxQeaLBiIIpYKLz,Grupo Revelação,0.658,204267.0,0.818,75SQDEuAxQeaLBiIIpYKLz,0.0,2.0,0.929,-7.969,1.0,Grades do Coração,0.0349,92.086,4.0,https://api.spotify.com/v1/tracks/75SQDEuAxQeaLBiIIpYKLz,audio_features,spotify:track:75SQDEuAxQeaLBiIIpYKLz,0.939,
16,0.314,https://api.spotify.com/v1/audio-analysis/3aeKTD8WBuQ1L4vyGQYQDX,Marcelo D2,0.481,270680.0,0.813,3aeKTD8WBuQ1L4vyGQYQDX,0.0,5.0,0.054,-6.639,1.0,Quem É Ela?,0.366,86.758,3.0,https://api.spotify.com/v1/tracks/3aeKTD8WBuQ1L4vyGQYQDX,audio_features,spotify:track:3aeKTD8WBuQ1L4vyGQYQDX,0.755,
17,0.657,https://api.spotify.com/v1/audio-analysis/4lSVJXayeiIecdQt2DTQl8,Martinho Da Vila,0.381,308040.0,0.855,4lSVJXayeiIecdQt2DTQl8,4.35e-06,7.0,0.983,-6.385,1.0,Madelena do Jucú - Ao Vivo,0.164,97.129,4.0,https://api.spotify.com/v1/tracks/4lSVJXayeiIecdQt2DTQl8,audio_features,spotify:track:4lSVJXayeiIecdQt2DTQl8,0.648,
18,0.747,https://api.spotify.com/v1/audio-analysis/6OVqt6X8gZfMp5WigXn2yW,Chico Buarque,0.572,170827.0,0.651,6OVqt6X8gZfMp5WigXn2yW,0.000281,2.0,0.183,-9.69,1.0,Feijoada Completa,0.193,115.575,4.0,https://api.spotify.com/v1/tracks/6OVqt6X8gZfMp5WigXn2yW,audio_features,spotify:track:6OVqt6X8gZfMp5WigXn2yW,0.768,
19,0.877,https://api.spotify.com/v1/audio-analysis/79QyCFSloJx6vo6CewT4NZ,Martinho Da Vila,0.787,189760.0,0.452,79QyCFSloJx6vo6CewT4NZ,0.0132,7.0,0.076,-10.38,0.0,"Escuta, Cavaquinho!",0.0436,149.901,4.0,https://api.spotify.com/v1/tracks/79QyCFSloJx6vo6CewT4NZ,audio_features,spotify:track:79QyCFSloJx6vo6CewT4NZ,0.834,
20,0.242,https://api.spotify.com/v1/audio-analysis/2lbCPJpD0TL8ZVepoDDV8e,Monobloco,0.67,315307.0,0.709,2lbCPJpD0TL8ZVepoDDV8e,0.00137,7.0,0.0748,-7.681,1.0,Imunizacao Racional (Que Beleza) / Rap Do Monobloco (M-O-N-O-B-L-O-C-O) - Medley,0.137,174.034,4.0,https://api.spotify.com/v1/tracks/2lbCPJpD0TL8ZVepoDDV8e,audio_features,spotify:track:2lbCPJpD0TL8ZVepoDDV8e,0.578,
21,0.709,https://api.spotify.com/v1/audio-analysis/5XsVjQF9KmNxZjVZEVpbd3,Orquestra Imperial,0.479,156507.0,0.55,5XsVjQF9KmNxZjVZEVpbd3,0.0,7.0,0.915,-7.665,0.0,Obsessão - Ao Vivo,0.0522,95.26,4.0,https://api.spotify.com/v1/tracks/5XsVjQF9KmNxZjVZEVpbd3,audio_features,spotify:track:5XsVjQF9KmNxZjVZEVpbd3,0.581,
22,0.403,https://api.spotify.com/v1/audio-analysis/0iGftQy8RT9d8zGnJevPN2,Beth Carvalho,0.56,182600.0,0.863,0iGftQy8RT9d8zGnJevPN2,0.0,9.0,0.939,-6.066,0.0,Água de Chuva no Mar (Ao Vivo),0.0582,116.891,4.0,https://api.spotify.com/v1/tracks/0iGftQy8RT9d8zGnJevPN2,audio_features,spotify:track:0iGftQy8RT9d8zGnJevPN2,0.853,
23,0.226,https://api.spotify.com/v1/audio-analysis/7r0xCT94YWeHn25IZ8vWLC,Pagode da Tia Doca,0.392,207680.0,0.888,7r0xCT94YWeHn25IZ8vWLC,0.0,7.0,0.302,-7.986,1.0,Isso é Fundo de Quintal,0.384,86.813,3.0,https://api.spotify.com/v1/tracks/7r0xCT94YWeHn25IZ8vWLC,audio_features,spotify:track:7r0xCT94YWeHn25IZ8vWLC,0.856,
24,0.557,https://api.spotify.com/v1/audio-analysis/4iAs2QORspxnjOocbxJ25X,Arlindo Cruz,0.601,227680.0,0.585,4iAs2QORspxnjOocbxJ25X,0.0,6.0,0.613,-8.108,0.0,Meu Nome é Favela,0.0677,100.143,4.0,https://api.spotify.com/v1/tracks/4iAs2QORspxnjOocbxJ25X,audio_features,spotify:track:4iAs2QORspxnjOocbxJ25X,0.761,
25,0.584,https://api.spotify.com/v1/audio-analysis/2WXp9sNnaZQFaXKXlzpYZX,Grupo Revelação,0.69,230880.0,0.869,2WXp9sNnaZQFaXKXlzpYZX,0.0017,0.0,0.205,-7.237,1.0,Vacilão,0.0877,98.608,4.0,https://api.spotify.com/v1/tracks/2WXp9sNnaZQFaXKXlzpYZX,audio_features,spotify:track:2WXp9sNnaZQFaXKXlzpYZX,0.881,
26,0.29,https://api.spotify.com/v1/audio-analysis/01ordWvVOZPkTkZYNYxua5,Baby Do Brasil,0.663,211773.0,0.728,01ordWvVOZPkTkZYNYxua5,0.0,9.0,0.296,-8.769,1.0,Malandro,0.042,91.965,4.0,https://api.spotify.com/v1/tracks/01ordWvVOZPkTkZYNYxua5,audio_features,spotify:track:01ordWvVOZPkTkZYNYxua5,0.911,
27,0.48,https://api.spotify.com/v1/audio-analysis/7JuMmFl8QGGs7GNpCKMtpG,Diogo Nogueira,0.555,158787.0,0.797,7JuMmFl8QGGs7GNpCKMtpG,0.0,5.0,0.962,-7.172,0.0,"Malandro É Malandro, Mané É Mané - Ao Vivo",0.0724,103.361,4.0,https://api.spotify.com/v1/tracks/7JuMmFl8QGGs7GNpCKMtpG,audio_features,spotify:track:7JuMmFl8QGGs7GNpCKMtpG,0.846,
28,0.229,https://api.spotify.com/v1/audio-analysis/0rImThhPOV8wtgeyltD6no,Bezerra Da Silva,0.695,232800.0,0.924,0rImThhPOV8wtgeyltD6no,0.0,9.0,0.264,-4.178,1.0,Malandragem dá um Tempo,0.0454,94.827,4.0,https://api.spotify.com/v1/tracks/0rImThhPOV8wtgeyltD6no,audio_features,spotify:track:0rImThhPOV8wtgeyltD6no,0.964,
29,0.731,https://api.spotify.com/v1/audio-analysis/1iVeYaeAwX5trzh2mALXN4,Beth Carvalho,0.46,187560.0,0.816,1iVeYaeAwX5trzh2mALXN4,3.71e-06,7.0,0.81,-7.345,0.0,Acreditar - Ao VIvo,0.0644,110.121,4.0,https://api.spotify.com/v1/tracks/1iVeYaeAwX5trzh2mALXN4,audio_features,spotify:track:1iVeYaeAwX5trzh2mALXN4,0.884,
30,0.208,https://api.spotify.com/v1/audio-analysis/7C1bOiV8Bj0I3YpAnuS8ue,Farofa Carioca,0.639,256600.0,0.777,7C1bOiV8Bj0I3YpAnuS8ue,0.0,9.0,0.119,-5.842,0.0,São Gonça,0.115,108.017,4.0,https://api.spotify.com/v1/tracks/7C1bOiV8Bj0I3YpAnuS8ue,audio_features,spotify:track:7C1bOiV8Bj0I3YpAnuS8ue,0.603,
31,0.234,https://api.spotify.com/v1/audio-analysis/0kCwySKQziLMIyGvE52iqo,Arlindo Cruz,0.681,293000.0,0.654,0kCwySKQziLMIyGvE52iqo,0.0,2.0,0.166,-9.361,1.0,Medley: Nao Quero Mais Saber Dela/So Pra Contrariar,0.216,119.81,4.0,https://api.spotify.com/v1/tracks/0kCwySKQziLMIyGvE52iqo,audio_features,spotify:track:0kCwySKQziLMIyGvE52iqo,0.782,
32,0.516,https://api.spotify.com/v1/audio-analysis/5IXpYbPoWCO81mJjhMHMyC,Diogo Nogueira,0.686,161827.0,0.643,5IXpYbPoWCO81mJjhMHMyC,0.0,6.0,0.102,-9.695,0.0,Tiro Ao Alvaro,0.219,98.408,4.0,https://api.spotify.com/v1/tracks/5IXpYbPoWCO81mJjhMHMyC,audio_features,spotify:track:5IXpYbPoWCO81mJjhMHMyC,0.767,
33,0.45,https://api.spotify.com/v1/audio-analysis/5LN4ssdR9dR9zGeLHVqt3D,Chico Buarque,0.563,254537.0,0.667,5LN4ssdR9dR9zGeLHVqt3D,0.0,0.0,0.239,-10.223,1.0,Meu Caro Amigo,0.0529,87.301,4.0,https://api.spotify.com/v1/tracks/5LN4ssdR9dR9zGeLHVqt3D,audio_features,spotify:track:5LN4ssdR9dR9zGeLHVqt3D,0.932,
34,0.58,https://api.spotify.com/v1/audio-analysis/0BjMWFrYmHE9uXo6hOqFG9,Zeca Pagodinho,0.352,332733.0,0.882,0BjMWFrYmHE9uXo6hOqFG9,0.0,0.0,0.973,-5.927,1.0,Verdade - Live,0.186,103.62,4.0,https://api.spotify.com/v1/tracks/0BjMWFrYmHE9uXo6hOqFG9,audio_features,spotify:track:0BjMWFrYmHE9uXo6hOqFG9,0.644,
35,0.486,https://api.spotify.com/v1/audio-analysis/500Hyj6bNmToyAlQDiHQHm,Beth Carvalho,0.58,217427.0,0.824,500Hyj6bNmToyAlQDiHQHm,0.0,11.0,0.978,-6.882,1.0,Coisa De Pele (Ao Vivo),0.0521,98.509,4.0,https://api.spotify.com/v1/tracks/500Hyj6bNmToyAlQDiHQHm,audio_features,spotify:track:500Hyj6bNmToyAlQDiHQHm,0.845,
36,0.503,https://api.spotify.com/v1/audio-analysis/4C9UbOa4jXfDX15cX2iBjH,Alcione,0.657,187067.0,0.912,4C9UbOa4jXfDX15cX2iBjH,0.0,0.0,0.891,-5.955,0.0,Meu Ébano - Live,0.167,91.219,4.0,https://api.spotify.com/v1/tracks/4C9UbOa4jXfDX15cX2iBjH,audio_features,spotify:track:4C9UbOa4jXfDX15cX2iBjH,0.683,
37,0.319,https://api.spotify.com/v1/audio-analysis/1ZZRVxuJKQi4d9UmHL3bDS,Ney Matogrosso,0.742,245773.0,0.616,1ZZRVxuJKQi4d9UmHL3bDS,8.49e-06,11.0,0.123,-10.768,0.0,Ex-Amor,0.0535,98.05,4.0,https://api.spotify.com/v1/tracks/1ZZRVxuJKQi4d9UmHL3bDS,audio_features,spotify:track:1ZZRVxuJKQi4d9UmHL3bDS,0.886,
38,0.188,https://api.spotify.com/v1/audio-analysis/4OFOtm9ye8HflrFdsYNjXA,Grupo Fundo De Quintal,0.382,253493.0,0.746,4OFOtm9ye8HflrFdsYNjXA,0.0,0.0,0.65,-11.912,1.0,Doce Refúgio / Caciqueando,0.0517,107.495,4.0,https://api.spotify.com/v1/tracks/4OFOtm9ye8HflrFdsYNjXA,audio_features,spotify:track:4OFOtm9ye8HflrFdsYNjXA,0.8,
39,0.692,https://api.spotify.com/v1/audio-analysis/2o2C2bhB4Gttrug7NYzBLx,Arlindo Cruz,0.509,248173.0,0.75,2o2C2bhB4Gttrug7NYzBLx,4.63e-06,2.0,0.798,-7.273,1.0,O Que É o Amor,0.037,93.948,4.0,https://api.spotify.com/v1/tracks/2o2C2bhB4Gttrug7NYzBLx,audio_features,spotify:track:2o2C2bhB4Gttrug7NYzBLx,0.816,
40,0.371,https://api.spotify.com/v1/audio-analysis/7AuOrAeZCZgeCc8tnYjtsT,Zeca Pagodinho,0.417,225559.0,0.943,7AuOrAeZCZgeCc8tnYjtsT,0.0,7.0,0.836,-5.021,1.0,Insensato Destino - Ao Vivo,0.266,101.209,4.0,https://api.spotify.com/v1/tracks/7AuOrAeZCZgeCc8tnYjtsT,audio_features,spotify:track:7AuOrAeZCZgeCc8tnYjtsT,0.717,
41,0.0778,https://api.spotify.com/v1/audio-analysis/1TUi9xSMaw7WzgsMNQOJNH,Beth Carvalho,0.683,235125.0,0.705,1TUi9xSMaw7WzgsMNQOJNH,3.72e-06,4.0,0.14,-9.76,0.0,Poder Da Criação,0.0586,89.934,4.0,https://api.spotify.com/v1/tracks/1TUi9xSMaw7WzgsMNQOJNH,audio_features,spotify:track:1TUi9xSMaw7WzgsMNQOJNH,0.769,
42,0.254,https://api.spotify.com/v1/audio-analysis/1g0pNV7GB2yQqLUsic8mYX,Monobloco,0.605,190507.0,0.875,1g0pNV7GB2yQqLUsic8mYX,0.007,5.0,0.689,-5.829,1.0,Vai Vadiar - Live At Fundição Progresso/Rio de Janeiro(RJ)/Brazil-2009,0.103,125.728,4.0,https://api.spotify.com/v1/tracks/1g0pNV7GB2yQqLUsic8mYX,audio_features,spotify:track:1g0pNV7GB2yQqLUsic8mYX,0.823,
43,0.65,https://api.spotify.com/v1/audio-analysis/1MymeZOJapZZL5MylLyU10,Art Popular,0.708,269693.0,0.764,1MymeZOJapZZL5MylLyU10,0.0,2.0,0.725,-7.83,1.0,Agamamou - feat. Jorge Ben Jor,0.0959,100.923,4.0,https://api.spotify.com/v1/tracks/1MymeZOJapZZL5MylLyU10,audio_features,spotify:track:1MymeZOJapZZL5MylLyU10,0.625,
44,0.483,https://api.spotify.com/v1/audio-analysis/29s3TioiU8Z1YBQH26WGaJ,Zeca Pagodinho,0.483,217533.0,0.71,29s3TioiU8Z1YBQH26WGaJ,0.0,6.0,0.801,-10.058,0.0,Não Sou Mais Disso - Live,0.345,109.683,4.0,https://api.spotify.com/v1/tracks/29s3TioiU8Z1YBQH26WGaJ,audio_features,spotify:track:29s3TioiU8Z1YBQH26WGaJ,0.789,
45,0.216,https://api.spotify.com/v1/audio-analysis/52zDFiKlCOGaiBbuhPkZue,Seu Jorge,0.671,346680.0,0.963,52zDFiKlCOGaiBbuhPkZue,3.9e-06,11.0,0.397,-5.28,0.0,Mina Do Condomínio - Live At Quinta Da Boa Vista/Rio de Janeiro(RJ)-Brazil/2011,0.0481,108.018,4.0,https://api.spotify.com/v1/tracks/52zDFiKlCOGaiBbuhPkZue,audio_features,spotify:track:52zDFiKlCOGaiBbuhPkZue,0.832,
46,0.432,https://api.spotify.com/v1/audio-analysis/2FWxZKvjbtBkV3p8rVOEIq,Jorge Ben Jor,0.554,193133.0,0.842,2FWxZKvjbtBkV3p8rVOEIq,0.00198,2.0,0.442,-8.433,1.0,Os Alquimistas Estão Chegando Os Alquimistas,0.0504,100.031,4.0,https://api.spotify.com/v1/tracks/2FWxZKvjbtBkV3p8rVOEIq,audio_features,spotify:track:2FWxZKvjbtBkV3p8rVOEIq,0.729,
47,0.369,https://api.spotify.com/v1/audio-analysis/3TXUSum76zvqqDOUtRTXsv,Caetano Veloso,0.677,179013.0,0.533,3TXUSum76zvqqDOUtRTXsv,1.19e-06,0.0,0.131,-9.165,1.0,Alguém Me Avisou,0.0361,90.022,4.0,https://api.spotify.com/v1/tracks/3TXUSum76zvqqDOUtRTXsv,audio_features,spotify:track:3TXUSum76zvqqDOUtRTXsv,0.701,
48,0.513,https://api.spotify.com/v1/audio-analysis/2S4XnRgVbgcdg87FJOSqye,Os Originais Do Samba,0.712,237920.0,0.811,2S4XnRgVbgcdg87FJOSqye,0.0,0.0,0.0935,-4.393,1.0,Não Deixe o Samba Morrer,0.147,91.133,4.0,https://api.spotify.com/v1/tracks/2S4XnRgVbgcdg87FJOSqye,audio_features,spotify:track:2S4XnRgVbgcdg87FJOSqye,0.798,
49,0.418,https://api.spotify.com/v1/audio-analysis/7mkvi46DO25BAkcD9OWrpz,Paulinho Da Viola,0.674,155467.0,0.681,7mkvi46DO25BAkcD9OWrpz,1.59e-05,9.0,0.238,-9.992,1.0,Foi um Rio Que Passou Em Minha Vida,0.0501,111.541,4.0,https://api.spotify.com/v1/tracks/7mkvi46DO25BAkcD9OWrpz,audio_features,spotify:track:7mkvi46DO25BAkcD9OWrpz,0.821,
50,0.486,https://api.spotify.com/v1/audio-analysis/0lozAj904nKA5sb3C6aAPu,Zeca Pagodinho,0.631,275467.0,0.845,0lozAj904nKA5sb3C6aAPu,0.0,11.0,0.0864,-8.08,1.0,Deixa A Vida Me Levar,0.236,105.103,4.0,https://api.spotify.com/v1/tracks/0lozAj904nKA5sb3C6aAPu,audio_features,spotify:track:0lozAj904nKA5sb3C6aAPu,0.807,
51,0.611,https://api.spotify.com/v1/audio-analysis/4D7lb2vXWhUqXdJGqyGGP6,Anitta,0.692,154427.0,0.576,4D7lb2vXWhUqXdJGqyGGP6,0.0,2.0,0.272,-9.312,0.0,Coisinha do Pai,0.133,131.74,4.0,https://api.spotify.com/v1/tracks/4D7lb2vXWhUqXdJGqyGGP6,audio_features,spotify:track:4D7lb2vXWhUqXdJGqyGGP6,0.845,
52,0.111,https://api.spotify.com/v1/audio-analysis/3xytcOqZNOExbkVDMZlqku,Diogo Nogueira,0.732,304640.0,0.633,3xytcOqZNOExbkVDMZlqku,0.0,2.0,0.176,-10.719,1.0,Eu e Você Sempre,0.0356,85.976,4.0,https://api.spotify.com/v1/tracks/3xytcOqZNOExbkVDMZlqku,audio_features,spotify:track:3xytcOqZNOExbkVDMZlqku,0.885,
53,0.285,https://api.spotify.com/v1/audio-analysis/5z0j8AURBlqitKLfXJ4lIC,Martinho Da Vila,0.764,207893.0,0.533,5z0j8AURBlqitKLfXJ4lIC,0.0,1.0,0.128,-12.48,0.0,Coisa de Pele,0.052,92.071,4.0,https://api.spotify.com/v1/tracks/5z0j8AURBlqitKLfXJ4lIC,audio_features,spotify:track:5z0j8AURBlqitKLfXJ4lIC,0.926,
54,0.561,https://api.spotify.com/v1/audio-analysis/6DjKWVAqXUvMaAzO4U4CIo,Exaltasamba,0.57,196307.0,0.888,6DjKWVAqXUvMaAzO4U4CIo,0.0,7.0,0.93,-9.044,1.0,Tá Vendo Aquela Lua,0.05,163.966,4.0,https://api.spotify.com/v1/tracks/6DjKWVAqXUvMaAzO4U4CIo,audio_features,spotify:track:6DjKWVAqXUvMaAzO4U4CIo,0.645,
55,0.807,https://api.spotify.com/v1/audio-analysis/0YVp6aQKyYWI4jqVx5av2X,Novos Baianos,0.763,189040.0,0.695,0YVp6aQKyYWI4jqVx5av2X,0.0,11.0,0.148,-7.332,0.0,Swing de Campo Grande,0.0571,104.057,4.0,https://api.spotify.com/v1/tracks/0YVp6aQKyYWI4jqVx5av2X,audio_features,spotify:track:0YVp6aQKyYWI4jqVx5av2X,0.933,
56,0.642,https://api.spotify.com/v1/audio-analysis/7E0vPAzSnzQLyTdvWzHEqB,Almir Guineto,0.431,366640.0,0.757,7E0vPAzSnzQLyTdvWzHEqB,0.0,9.0,0.838,-6.986,1.0,Mel Na Boca - Live,0.125,95.176,4.0,https://api.spotify.com/v1/tracks/7E0vPAzSnzQLyTdvWzHEqB,audio_features,spotify:track:7E0vPAzSnzQLyTdvWzHEqB,0.598,
57,0.594,https://api.spotify.com/v1/audio-analysis/5E8D8xyRm113aCdV5JfJvA,Roberta Sá,0.765,233427.0,0.602,5E8D8xyRm113aCdV5JfJvA,0.000261,11.0,0.121,-9.271,0.0,Pelas Tabelas,0.0888,102.003,4.0,https://api.spotify.com/v1/tracks/5E8D8xyRm113aCdV5JfJvA,audio_features,spotify:track:5E8D8xyRm113aCdV5JfJvA,0.761,
58,0.313,https://api.spotify.com/v1/audio-analysis/1XVMcqIPluB4dUfgKmAgzR,Sambo,0.591,197091.0,0.885,1XVMcqIPluB4dUfgKmAgzR,0.0,7.0,0.751,-6.143,1.0,É Preciso Muito Amor (Ao Vivo),0.195,115.524,4.0,https://api.spotify.com/v1/tracks/1XVMcqIPluB4dUfgKmAgzR,audio_features,spotify:track:1XVMcqIPluB4dUfgKmAgzR,0.603,
59,0.537,https://api.spotify.com/v1/audio-analysis/3i5PT12Fp8I6UNqfsEyAWg,Casuarina,0.764,233040.0,0.469,3i5PT12Fp8I6UNqfsEyAWg,0.0,2.0,0.102,-7.474,1.0,Certidão,0.0373,103.969,4.0,https://api.spotify.com/v1/tracks/3i5PT12Fp8I6UNqfsEyAWg,audio_features,spotify:track:3i5PT12Fp8I6UNqfsEyAWg,0.467,
60,0.373,https://api.spotify.com/v1/audio-analysis/5IgfJWBAI1I0KelUUk8UCX,Maria Rita,0.521,206413.0,0.809,5IgfJWBAI1I0KelUUk8UCX,0.0,7.0,0.127,-6.931,1.0,Alto Lá,0.199,107.145,4.0,https://api.spotify.com/v1/tracks/5IgfJWBAI1I0KelUUk8UCX,audio_features,spotify:track:5IgfJWBAI1I0KelUUk8UCX,0.623,
0,,,Benjamin Britten,,,,,,,,,,"A Ceremony of Carols, Op. 28: IVb. Balulalow",,,,,,,,
1,,,Wolfgang Amadeus Mozart,,,,,,,,,,"Sonata For Piano And Violin In G Major, K.379: 1b. Allegro - Live",,,,,,,,"{'danceability': 0.409, 'energy': 0.163, 'key': 7, 'loudness': -18.168, 'mode': 0, 'speechiness': 0.0449, 'acousticness': 0.966, 'instrumentalness': 0.0373, 'liveness': 0.146, 'valence': 0.299, 'tempo': 85.971, 'type': 'audio_features', 'id': '7sNawUm7IsWCx1ADTDcpao', 'uri': 'spotify:track:7sNawUm7IsWCx1ADTDcpao', 'track_href': 'https://api.spotify.com/v1/tracks/7sNawUm7IsWCx1ADTDcpao', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7sNawUm7IsWCx1ADTDcpao', 'duration_ms': 355933, 'time_signature': 3}"
2,,,Arcangelo Corelli,,,,,,,,,,"Concerto grosso in G Minor, Op. 6 No. 8 ""Christmas Concerto"": III. Adagio - Allegro - Adagio",,,,,,,,"{'danceability': 0.163, 'energy': 0.0734, 'key': 2, 'loudness': -22.575, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.927, 'instrumentalness': 0.95, 'liveness': 0.0896, 'valence': 0.137, 'tempo': 67.633, 'type': 'audio_features', 'id': '0csKGzO4Q7Cqgf12qNOZLa', 'uri': 'spotify:track:0csKGzO4Q7Cqgf12qNOZLa', 'track_href': 'https://api.spotify.com/v1/tracks/0csKGzO4Q7Cqgf12qNOZLa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0csKGzO4Q7Cqgf12qNOZLa', 'duration_ms': 172839, 'time_signature': 4}"
3,,,Karol Szymanowski,,,,,,,,,,"4 Etudes, Op. 4: No. 3 in B-Flat Minor, Andante",,,,,,,,
4,,,José Palomino,,,,,,,,,,Concerto o sia Quintetto: II. Andante,,,,,,,,"{'danceability': 0.365, 'energy': 0.141, 'key': 6, 'loudness': -18.913, 'mode': 0, 'speechiness': 0.0367, 'acousticness': 0.87, 'instrumentalness': 0.000163, 'liveness': 0.0899, 'valence': 0.324, 'tempo': 49.009, 'type': 'audio_features', 'id': '1g8NkqKN6TRWgOW04F1qm8', 'uri': 'spotify:track:1g8NkqKN6TRWgOW04F1qm8', 'track_href': 'https://api.spotify.com/v1/tracks/1g8NkqKN6TRWgOW04F1qm8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1g8NkqKN6TRWgOW04F1qm8', 'duration_ms': 133539, 'time_signature': 4}"
5,,,Sergei Prokofiev,,,,,,,,,,"5 Melodies for Violin and Piano, Op. 35bis: II. Lento ma non troppo",,,,,,,,
