,acousticness,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,song_title,speechiness,tempo,time_signature,track_href,type,uri,valence,0
38,0.924,https://api.spotify.com/v1/audio-analysis/4zRweMHazlqCTUe6GvviYf,Beegie Adair,0.533,221733.0,0.148,4zRweMHazlqCTUe6GvviYf,0.932,0.0,0.112,-18.275,1.0,Can't Help Loving,0.0329,63.637,4.0,https://api.spotify.com/v1/tracks/4zRweMHazlqCTUe6GvviYf,audio_features,spotify:track:4zRweMHazlqCTUe6GvviYf,0.108,
39,0.761,https://api.spotify.com/v1/audio-analysis/4vuoL9ldmpmZcXm7RkhQvx,Bill Charlap,0.383,447280.0,0.131,4vuoL9ldmpmZcXm7RkhQvx,0.194,7.0,0.0973,-17.764,1.0,The Nearness Of You,0.033,98.606,4.0,https://api.spotify.com/v1/tracks/4vuoL9ldmpmZcXm7RkhQvx,audio_features,spotify:track:4vuoL9ldmpmZcXm7RkhQvx,0.101,
40,0.961,https://api.spotify.com/v1/audio-analysis/1axzRYUUASTfN4OOtrjfQd,Julian Dash,0.484,389893.0,0.0291,1axzRYUUASTfN4OOtrjfQd,0.474,10.0,0.115,-23.363,1.0,Blue and Sentimental,0.0459,98.434,4.0,https://api.spotify.com/v1/tracks/1axzRYUUASTfN4OOtrjfQd,audio_features,spotify:track:1axzRYUUASTfN4OOtrjfQd,0.379,
41,0.986,https://api.spotify.com/v1/audio-analysis/1AYtj1r4CcTiU6qMcmy0Hz,Jan Lundgren Trio,0.388,232046.0,0.0354,1AYtj1r4CcTiU6qMcmy0Hz,0.956,7.0,0.178,-25.766,1.0,Almas vaggvisa,0.0421,143.514,4.0,https://api.spotify.com/v1/tracks/1AYtj1r4CcTiU6qMcmy0Hz,audio_features,spotify:track:1AYtj1r4CcTiU6qMcmy0Hz,0.198,
42,0.846,https://api.spotify.com/v1/audio-analysis/1J9iVCaEriyoMXpj2XszhU,McCoy Tyner,0.569,282320.0,0.117,1J9iVCaEriyoMXpj2XszhU,0.852,5.0,0.0978,-22.741,1.0,When Sunny Gets Blue,0.0446,60.483,4.0,https://api.spotify.com/v1/tracks/1J9iVCaEriyoMXpj2XszhU,audio_features,spotify:track:1J9iVCaEriyoMXpj2XszhU,0.101,
43,0.857,https://api.spotify.com/v1/audio-analysis/4lj4cW45UP5tQ8AhRxnQi9,Kenny Garrett,0.364,317946.0,0.114,4lj4cW45UP5tQ8AhRxnQi9,0.635,1.0,0.0839,-16.552,1.0,Before It's Time To Say Goodbye,0.0333,117.715,3.0,https://api.spotify.com/v1/tracks/4lj4cW45UP5tQ8AhRxnQi9,audio_features,spotify:track:4lj4cW45UP5tQ8AhRxnQi9,0.0575,
44,0.967,https://api.spotify.com/v1/audio-analysis/4zPDjRgceGrR0Sm54YDTTf,Lou Donaldson,0.539,294667.0,0.0678,4zPDjRgceGrR0Sm54YDTTf,0.168,0.0,0.114,-18.039,1.0,Autumn Nocturne,0.0468,124.105,4.0,https://api.spotify.com/v1/tracks/4zPDjRgceGrR0Sm54YDTTf,audio_features,spotify:track:4zPDjRgceGrR0Sm54YDTTf,0.263,
45,0.868,https://api.spotify.com/v1/audio-analysis/1PMlAs24OBYlwXF7OeiVYg,Dan Cray Trio,0.42,336373.0,0.105,1PMlAs24OBYlwXF7OeiVYg,0.587,6.0,0.0957,-20.502,1.0,Good Morning.Goodbye,0.035,99.873,4.0,https://api.spotify.com/v1/tracks/1PMlAs24OBYlwXF7OeiVYg,audio_features,spotify:track:1PMlAs24OBYlwXF7OeiVYg,0.0985,
46,0.971,https://api.spotify.com/v1/audio-analysis/1ohoaGnztWcfczuRDceRdn,Ibrahim Maalouf,0.428,294587.0,0.212,1ohoaGnztWcfczuRDceRdn,0.73,0.0,0.169,-15.442,0.0,Doubts 2,0.032,98.096,3.0,https://api.spotify.com/v1/tracks/1ohoaGnztWcfczuRDceRdn,audio_features,spotify:track:1ohoaGnztWcfczuRDceRdn,0.314,
47,0.886,https://api.spotify.com/v1/audio-analysis/2AtLQju6O4Slbhtuh2ndCD,"Tommy Flanagan, Ron Carter & Tony Williams",0.386,348533.0,0.125,2AtLQju6O4Slbhtuh2ndCD,0.878,9.0,0.189,-19.892,0.0,Angel Eyes,0.0572,78.553,3.0,https://api.spotify.com/v1/tracks/2AtLQju6O4Slbhtuh2ndCD,audio_features,spotify:track:2AtLQju6O4Slbhtuh2ndCD,0.14,
48,0.905,https://api.spotify.com/v1/audio-analysis/4G3EKvGtqcUSZqPQIWJFxd,Bill Evans,0.42,257693.0,0.0802,4G3EKvGtqcUSZqPQIWJFxd,0.857,7.0,0.135,-21.795,1.0,Gary's Theme - Remastered,0.04,122.041,3.0,https://api.spotify.com/v1/tracks/4G3EKvGtqcUSZqPQIWJFxd,audio_features,spotify:track:4G3EKvGtqcUSZqPQIWJFxd,0.0541,
49,0.937,https://api.spotify.com/v1/audio-analysis/2sZ1zWeLaquu9tx8IUMuh7,Joshua Redman,0.428,240093.0,0.3,2sZ1zWeLaquu9tx8IUMuh7,0.658,0.0,0.168,-8.885,1.0,The Folks Who Live on the Hill,0.034,122.667,5.0,https://api.spotify.com/v1/tracks/2sZ1zWeLaquu9tx8IUMuh7,audio_features,spotify:track:2sZ1zWeLaquu9tx8IUMuh7,0.235,
50,0.912,https://api.spotify.com/v1/audio-analysis/1UceH3dNaxzKSG4qQ1kbp2,Roy Hargrove,0.399,325587.0,0.307,1UceH3dNaxzKSG4qQ1kbp2,0.623,1.0,0.115,-14.38,1.0,Trust,0.0347,116.308,4.0,https://api.spotify.com/v1/tracks/1UceH3dNaxzKSG4qQ1kbp2,audio_features,spotify:track:1UceH3dNaxzKSG4qQ1kbp2,0.0659,
51,0.93,https://api.spotify.com/v1/audio-analysis/5wRlH3diPDfn9jv91hxkUy,Joe Lovano,0.336,314493.0,0.328,5wRlH3diPDfn9jv91hxkUy,0.732,7.0,0.111,-15.005,0.0,Emperor Jones - Instrumental,0.0386,184.007,3.0,https://api.spotify.com/v1/tracks/5wRlH3diPDfn9jv91hxkUy,audio_features,spotify:track:5wRlH3diPDfn9jv91hxkUy,0.222,
52,0.901,https://api.spotify.com/v1/audio-analysis/5LaTsDrhrpXwLniidLpnF7,Lee Morgan,0.368,428973.0,0.14,5LaTsDrhrpXwLniidLpnF7,0.874,0.0,0.0688,-15.005,0.0,I Remember Clifford,0.045,61.758,4.0,https://api.spotify.com/v1/tracks/5LaTsDrhrpXwLniidLpnF7,audio_features,spotify:track:5LaTsDrhrpXwLniidLpnF7,0.172,
53,0.748,https://api.spotify.com/v1/audio-analysis/3wPZVnOScmpbn6JkWJxi3S,Marcus Roberts,0.52,341667.0,0.0748,3wPZVnOScmpbn6JkWJxi3S,0.633,8.0,0.102,-24.477,1.0,The Man I Love,0.0497,107.327,4.0,https://api.spotify.com/v1/tracks/3wPZVnOScmpbn6JkWJxi3S,audio_features,spotify:track:3wPZVnOScmpbn6JkWJxi3S,0.122,
54,0.717,https://api.spotify.com/v1/audio-analysis/0cZuS1VcwpKi5BxP4ESDaj,Bob Berg,0.423,335333.0,0.158,0cZuS1VcwpKi5BxP4ESDaj,0.0075,0.0,0.0975,-15.59,0.0,All The Way,0.0346,106.974,4.0,https://api.spotify.com/v1/tracks/0cZuS1VcwpKi5BxP4ESDaj,audio_features,spotify:track:0cZuS1VcwpKi5BxP4ESDaj,0.185,
55,0.971,https://api.spotify.com/v1/audio-analysis/082zyi189u5lRp2gPkE8Lb,Hank Jones,0.45,289693.0,0.0437,082zyi189u5lRp2gPkE8Lb,0.88,10.0,0.0948,-29.46,1.0,Eleanor,0.0374,63.938,4.0,https://api.spotify.com/v1/tracks/082zyi189u5lRp2gPkE8Lb,audio_features,spotify:track:082zyi189u5lRp2gPkE8Lb,0.0988,
56,0.91,https://api.spotify.com/v1/audio-analysis/5qRJZGqWHMpKRxk8rmAVto,Branford Marsalis,0.421,763467.0,0.0967,5qRJZGqWHMpKRxk8rmAVto,0.415,7.0,0.218,-16.441,0.0,Gloomy Sunday,0.0509,77.401,4.0,https://api.spotify.com/v1/tracks/5qRJZGqWHMpKRxk8rmAVto,audio_features,spotify:track:5qRJZGqWHMpKRxk8rmAVto,0.183,
57,0.918,https://api.spotify.com/v1/audio-analysis/4bBIADw4urJPkcx0YOfEIo,Christian McBride,0.331,507533.0,0.0861,4bBIADw4urJPkcx0YOfEIo,0.902,5.0,0.106,-21.226,1.0,I Have Dreamed,0.0354,107.436,4.0,https://api.spotify.com/v1/tracks/4bBIADw4urJPkcx0YOfEIo,audio_features,spotify:track:4bBIADw4urJPkcx0YOfEIo,0.152,
58,0.978,https://api.spotify.com/v1/audio-analysis/4ymHy4hzJ09WxvvT7p0Azy,Art Pepper,0.575,258040.0,0.0935,4ymHy4hzJ09WxvvT7p0Azy,0.452,3.0,0.109,-15.906,1.0,You Go To My Head,0.0858,65.23,4.0,https://api.spotify.com/v1/tracks/4ymHy4hzJ09WxvvT7p0Azy,audio_features,spotify:track:4ymHy4hzJ09WxvvT7p0Azy,0.301,
59,0.899,https://api.spotify.com/v1/audio-analysis/24M4rafgMYq9b49CEYPpm9,David Halliday,0.461,477173.0,0.0389,24M4rafgMYq9b49CEYPpm9,0.015,0.0,0.0927,-20.482,1.0,Dreamsville,0.0399,109.374,4.0,https://api.spotify.com/v1/tracks/24M4rafgMYq9b49CEYPpm9,audio_features,spotify:track:24M4rafgMYq9b49CEYPpm9,0.125,
60,0.971,https://api.spotify.com/v1/audio-analysis/7hbpUZY7qsDPBe9X2juJEz,Teddy Wilson,0.633,149072.0,0.12,7hbpUZY7qsDPBe9X2juJEz,0.871,5.0,0.121,-20.066,0.0,Fools Rush In,0.0428,115.51,3.0,https://api.spotify.com/v1/tracks/7hbpUZY7qsDPBe9X2juJEz,audio_features,spotify:track:7hbpUZY7qsDPBe9X2juJEz,0.456,
61,0.96,https://api.spotify.com/v1/audio-analysis/0gPxAMKPYhnFSAKkBcy3UN,Brad Mehldau Trio,0.411,246067.0,0.0416,0gPxAMKPYhnFSAKkBcy3UN,0.925,1.0,0.064,-23.23,1.0,Where Do You Start,0.0414,97.96,4.0,https://api.spotify.com/v1/tracks/0gPxAMKPYhnFSAKkBcy3UN,audio_features,spotify:track:0gPxAMKPYhnFSAKkBcy3UN,0.0782,
62,0.827,https://api.spotify.com/v1/audio-analysis/4UhBGmqcApvAZFTq53ukh7,Xavier Davis,0.458,482187.0,0.217,4UhBGmqcApvAZFTq53ukh7,0.805,5.0,0.194,-16.582,1.0,Old Folks,0.0328,107.506,4.0,https://api.spotify.com/v1/tracks/4UhBGmqcApvAZFTq53ukh7,audio_features,spotify:track:4UhBGmqcApvAZFTq53ukh7,0.128,
63,0.949,https://api.spotify.com/v1/audio-analysis/2oFgZSzpbXscqwZQyoFIzW,Anthony Wonsey Trio,0.386,567920.0,0.148,2oFgZSzpbXscqwZQyoFIzW,0.792,0.0,0.0665,-18.921,0.0,The Peacocks,0.0367,94.88,4.0,https://api.spotify.com/v1/tracks/2oFgZSzpbXscqwZQyoFIzW,audio_features,spotify:track:2oFgZSzpbXscqwZQyoFIzW,0.128,
64,0.903,https://api.spotify.com/v1/audio-analysis/5bF6crgJa5Q58IWgbdUbuO,Christian Scott aTunde Adjuah,0.257,376573.0,0.216,5bF6crgJa5Q58IWgbdUbuO,0.134,8.0,0.0979,-16.266,0.0,Isadora,0.0365,65.125,3.0,https://api.spotify.com/v1/tracks/5bF6crgJa5Q58IWgbdUbuO,audio_features,spotify:track:5bF6crgJa5Q58IWgbdUbuO,0.192,
65,0.967,https://api.spotify.com/v1/audio-analysis/2R9KveaVtFgiiEC6KSF9un,Ray Bryant,0.384,206040.0,0.0544,2R9KveaVtFgiiEC6KSF9un,0.964,0.0,0.115,-19.791,1.0,A Hundred Dreams from Now,0.0485,181.262,3.0,https://api.spotify.com/v1/tracks/2R9KveaVtFgiiEC6KSF9un,audio_features,spotify:track:2R9KveaVtFgiiEC6KSF9un,0.31,
66,0.97,https://api.spotify.com/v1/audio-analysis/6rK27cC9hX0e1Chrnxo9Vn,Gene Ammons,0.509,252947.0,0.0461,6rK27cC9hX0e1Chrnxo9Vn,0.911,1.0,0.134,-10.693,1.0,My Romance,0.0427,132.709,4.0,https://api.spotify.com/v1/tracks/6rK27cC9hX0e1Chrnxo9Vn,audio_features,spotify:track:6rK27cC9hX0e1Chrnxo9Vn,0.362,
67,0.978,https://api.spotify.com/v1/audio-analysis/0WPHL9IRv1Nm4xu21qxgnw,Duke Ellington,0.514,323200.0,0.0814,0WPHL9IRv1Nm4xu21qxgnw,0.00873,0.0,0.219,-17.149,0.0,My Little Brown Book,0.0361,64.97,3.0,https://api.spotify.com/v1/tracks/0WPHL9IRv1Nm4xu21qxgnw,audio_features,spotify:track:0WPHL9IRv1Nm4xu21qxgnw,0.232,
68,0.936,https://api.spotify.com/v1/audio-analysis/0tiIQkcdPcECxqbS9dgDXx,Johnny Hodges,0.358,212493.0,0.16,0tiIQkcdPcECxqbS9dgDXx,0.34,8.0,0.0896,-12.658,0.0,I Didn't Know About You,0.0352,179.955,3.0,https://api.spotify.com/v1/tracks/0tiIQkcdPcECxqbS9dgDXx,audio_features,spotify:track:0tiIQkcdPcECxqbS9dgDXx,0.244,
69,0.973,https://api.spotify.com/v1/audio-analysis/6kXSVoByQngZxSqX4kSGgF,Stan Getz,0.407,418000.0,0.106,6kXSVoByQngZxSqX4kSGgF,0.0762,1.0,0.123,-19.078,1.0,A Nightingale Sang In Berkeley Square,0.0375,94.231,4.0,https://api.spotify.com/v1/tracks/6kXSVoByQngZxSqX4kSGgF,audio_features,spotify:track:6kXSVoByQngZxSqX4kSGgF,0.233,
70,0.972,https://api.spotify.com/v1/audio-analysis/2kpaRWsZTE96rmw0NBfP0c,Oscar Peterson Trio,0.448,308893.0,0.0532,2kpaRWsZTE96rmw0NBfP0c,0.876,5.0,0.0863,-27.35,1.0,I Got It Bad And That Ain't Good,0.0454,99.757,4.0,https://api.spotify.com/v1/tracks/2kpaRWsZTE96rmw0NBfP0c,audio_features,spotify:track:2kpaRWsZTE96rmw0NBfP0c,0.186,
71,0.195,https://api.spotify.com/v1/audio-analysis/7JMkZWB40pcmq8G7kTsbcB,Jacky Terrasson,0.323,244867.0,0.118,7JMkZWB40pcmq8G7kTsbcB,0.694,5.0,0.241,-22.751,0.0,Sous le Ciel de Paris,0.0449,79.554,4.0,https://api.spotify.com/v1/tracks/7JMkZWB40pcmq8G7kTsbcB,audio_features,spotify:track:7JMkZWB40pcmq8G7kTsbcB,0.0747,
72,0.96,https://api.spotify.com/v1/audio-analysis/1Ws0kMatfMjIrvEIsApikx,Nicholas Payton,0.32,325400.0,0.156,1Ws0kMatfMjIrvEIsApikx,0.904,2.0,0.0775,-12.258,1.0,The Last Goodbye,0.033,159.618,3.0,https://api.spotify.com/v1/tracks/1Ws0kMatfMjIrvEIsApikx,audio_features,spotify:track:1Ws0kMatfMjIrvEIsApikx,0.0664,
0,0.972,https://api.spotify.com/v1/audio-analysis/2kpaRWsZTE96rmw0NBfP0c,Oscar Peterson Trio,0.448,308893.0,0.0532,2kpaRWsZTE96rmw0NBfP0c,0.876,5.0,0.0863,-27.35,1.0,I Got It Bad And That Ain't Good,0.0454,99.757,4.0,https://api.spotify.com/v1/tracks/2kpaRWsZTE96rmw0NBfP0c,audio_features,spotify:track:2kpaRWsZTE96rmw0NBfP0c,0.186,
1,0.968,https://api.spotify.com/v1/audio-analysis/1zWGUFRcV0Uzpo6ByDGBD0,Gene Ammons,0.513,252947.0,0.0435,1zWGUFRcV0Uzpo6ByDGBD0,0.922,1.0,0.125,-10.715,1.0,My Romance,0.056,130.62,4.0,https://api.spotify.com/v1/tracks/1zWGUFRcV0Uzpo6ByDGBD0,audio_features,spotify:track:1zWGUFRcV0Uzpo6ByDGBD0,0.339,
2,0.835,https://api.spotify.com/v1/audio-analysis/73fjTjTG8KSLQ04t5fARWm,Scott Hamilton,0.609,475680.0,0.299,73fjTjTG8KSLQ04t5fARWm,0.899,7.0,0.113,-11.617,0.0,Stockholm Sweetnin',0.0425,120.074,4.0,https://api.spotify.com/v1/tracks/73fjTjTG8KSLQ04t5fARWm,audio_features,spotify:track:73fjTjTG8KSLQ04t5fARWm,0.305,
3,0.978,https://api.spotify.com/v1/audio-analysis/0oR1TCdp7WjoggutHH3mZl,Ben Webster,0.527,239444.0,0.0374,0oR1TCdp7WjoggutHH3mZl,0.181,0.0,0.107,-22.374,0.0,When Your Lover Has Gone,0.0389,109.482,3.0,https://api.spotify.com/v1/tracks/0oR1TCdp7WjoggutHH3mZl,audio_features,spotify:track:0oR1TCdp7WjoggutHH3mZl,0.243,
4,0.945,https://api.spotify.com/v1/audio-analysis/74DrMrLFqJEqyOx6ucc0vT,Scott Hamilton,0.462,506320.0,0.19,74DrMrLFqJEqyOx6ucc0vT,0.832,5.0,0.122,-12.52,0.0,Min Soldat (My Soldier),0.0369,69.725,4.0,https://api.spotify.com/v1/tracks/74DrMrLFqJEqyOx6ucc0vT,audio_features,spotify:track:74DrMrLFqJEqyOx6ucc0vT,0.354,
5,0.958,https://api.spotify.com/v1/audio-analysis/0ivpUENLpheuPoa6VuY1ax,The Dave Brubeck Quartet,0.53,442227.0,0.143,0ivpUENLpheuPoa6VuY1ax,0.497,8.0,0.278,-17.471,1.0,Strange Meadow Lark,0.0423,125.464,4.0,https://api.spotify.com/v1/tracks/0ivpUENLpheuPoa6VuY1ax,audio_features,spotify:track:0ivpUENLpheuPoa6VuY1ax,0.119,
6,0.961,https://api.spotify.com/v1/audio-analysis/76OmwU8VXX2F7t6tMiUwVg,Bill Evans Trio,0.454,352359.0,0.0133,76OmwU8VXX2F7t6tMiUwVg,0.703,9.0,0.0689,-28.404,1.0,Young and Foolish,0.0368,100.618,4.0,https://api.spotify.com/v1/tracks/76OmwU8VXX2F7t6tMiUwVg,audio_features,spotify:track:76OmwU8VXX2F7t6tMiUwVg,0.134,
7,0.992,https://api.spotify.com/v1/audio-analysis/0KRjJtrKMJRngSPr4jp1Dl,Wes Montgomery,0.565,293320.0,0.0694,0KRjJtrKMJRngSPr4jp1Dl,0.907,3.0,0.11,-21.971,1.0,In Your Own Sweet Way,0.0451,121.881,4.0,https://api.spotify.com/v1/tracks/0KRjJtrKMJRngSPr4jp1Dl,audio_features,spotify:track:0KRjJtrKMJRngSPr4jp1Dl,0.0777,
8,0.905,https://api.spotify.com/v1/audio-analysis/05d3KM9JTyNnnWIjo8PKvf,Duke Ellington,0.415,156307.0,0.0187,05d3KM9JTyNnnWIjo8PKvf,0.194,10.0,0.0979,-20.209,1.0,Haupe,0.0363,111.42,4.0,https://api.spotify.com/v1/tracks/05d3KM9JTyNnnWIjo8PKvf,audio_features,spotify:track:05d3KM9JTyNnnWIjo8PKvf,0.14,
9,0.926,https://api.spotify.com/v1/audio-analysis/1vP5Ceh1SrfOalU8Yc3XE9,Mulgrew Miller,0.446,392733.0,0.22,1vP5Ceh1SrfOalU8Yc3XE9,0.912,3.0,0.11,-17.385,1.0,It Never Entered My Mind,0.0362,110.368,4.0,https://api.spotify.com/v1/tracks/1vP5Ceh1SrfOalU8Yc3XE9,audio_features,spotify:track:1vP5Ceh1SrfOalU8Yc3XE9,0.227,
10,0.949,https://api.spotify.com/v1/audio-analysis/3AwgzhOQpyNeUQewAISepb,SE-Quartet,0.378,312285.0,0.118,3AwgzhOQpyNeUQewAISepb,0.927,7.0,0.154,-18.283,1.0,Song for Paris,0.0327,97.814,4.0,https://api.spotify.com/v1/tracks/3AwgzhOQpyNeUQewAISepb,audio_features,spotify:track:3AwgzhOQpyNeUQewAISepb,0.145,
11,0.5,https://api.spotify.com/v1/audio-analysis/1hVXZoSAkZ3P5Lp6fKOcgx,The Dave Brubeck Quartet,0.447,324680.0,0.189,1hVXZoSAkZ3P5Lp6fKOcgx,0.000742,10.0,0.0524,-17.987,0.0,Take Five,0.0396,173.591,5.0,https://api.spotify.com/v1/tracks/1hVXZoSAkZ3P5Lp6fKOcgx,audio_features,spotify:track:1hVXZoSAkZ3P5Lp6fKOcgx,0.653,
12,0.948,https://api.spotify.com/v1/audio-analysis/1hVRTl4yhWmGW7ImZoO22e,John Coltrane,0.303,258266.0,0.0141,1hVRTl4yhWmGW7ImZoO22e,0.0944,10.0,0.0792,-19.759,0.0,Naima,0.0418,171.439,3.0,https://api.spotify.com/v1/tracks/1hVRTl4yhWmGW7ImZoO22e,audio_features,spotify:track:1hVRTl4yhWmGW7ImZoO22e,0.157,
13,0.955,https://api.spotify.com/v1/audio-analysis/7pKWTcPfT9mg2iAhobFHpS,Bud Powell,0.552,244467.0,0.171,7pKWTcPfT9mg2iAhobFHpS,0.877,2.0,0.122,-13.66,0.0,Polka Dots And Moonbeams - 1998 Digital Remaster,0.0544,102.4,4.0,https://api.spotify.com/v1/tracks/7pKWTcPfT9mg2iAhobFHpS,audio_features,spotify:track:7pKWTcPfT9mg2iAhobFHpS,0.152,
14,0.852,https://api.spotify.com/v1/audio-analysis/7JrgVgkA0n4AnAPvC2y6wV,Wynton Marsalis,0.534,309640.0,0.128,7JrgVgkA0n4AnAPvC2y6wV,0.163,8.0,0.171,-16.076,1.0,When It's Sleepytime Down South,0.0412,89.782,4.0,https://api.spotify.com/v1/tracks/7JrgVgkA0n4AnAPvC2y6wV,audio_features,spotify:track:7JrgVgkA0n4AnAPvC2y6wV,0.347,
15,0.785,https://api.spotify.com/v1/audio-analysis/5n5xLwT3ZbXzLoIcRd3Ggn,Miles Davis,0.436,335293.0,0.0371,5n5xLwT3ZbXzLoIcRd3Ggn,0.00142,2.0,0.111,-20.732,0.0,Blue in Green,0.0367,112.391,4.0,https://api.spotify.com/v1/tracks/5n5xLwT3ZbXzLoIcRd3Ggn,audio_features,spotify:track:5n5xLwT3ZbXzLoIcRd3Ggn,0.157,
16,0.959,https://api.spotify.com/v1/audio-analysis/4WQfAA41hvXY1S9sk0LpGE,Thelonious Monk,0.461,381520.0,0.131,4WQfAA41hvXY1S9sk0LpGE,0.885,10.0,0.187,-14.808,1.0,"Ruby, My Dear",0.0295,65.905,4.0,https://api.spotify.com/v1/tracks/4WQfAA41hvXY1S9sk0LpGE,audio_features,spotify:track:4WQfAA41hvXY1S9sk0LpGE,0.109,
17,0.985,https://api.spotify.com/v1/audio-analysis/1GLnM2xHIG9DdLGESEEA6n,Bremer/McCoy,0.511,131000.0,0.0337,1GLnM2xHIG9DdLGESEEA6n,0.931,2.0,0.0957,-28.338,0.0,She's Alive,0.0439,59.329,4.0,https://api.spotify.com/v1/tracks/1GLnM2xHIG9DdLGESEEA6n,audio_features,spotify:track:1GLnM2xHIG9DdLGESEEA6n,0.25,
18,0.936,https://api.spotify.com/v1/audio-analysis/634p1xZRLqE0VxePb7ARW6,Ben Webster,0.469,213960.0,0.162,634p1xZRLqE0VxePb7ARW6,0.496,1.0,0.0981,-12.677,1.0,I Didn't Know About You,0.0332,91.839,3.0,https://api.spotify.com/v1/tracks/634p1xZRLqE0VxePb7ARW6,audio_features,spotify:track:634p1xZRLqE0VxePb7ARW6,0.238,
19,0.919,https://api.spotify.com/v1/audio-analysis/5Uftxvqqbi70QdCpLb0fKu,Sonny Rollins,0.48,445240.0,0.0685,5Uftxvqqbi70QdCpLb0fKu,0.00513,2.0,0.0766,-17.1,1.0,God Bless the Child,0.0345,102.546,4.0,https://api.spotify.com/v1/tracks/5Uftxvqqbi70QdCpLb0fKu,audio_features,spotify:track:5Uftxvqqbi70QdCpLb0fKu,0.142,
20,0.97,https://api.spotify.com/v1/audio-analysis/61rxyWwlPRbHaWEgzuAhNs,Chris Botti,0.328,292013.0,0.0537,61rxyWwlPRbHaWEgzuAhNs,0.0382,5.0,0.0973,-21.134,1.0,The Very Thought Of You,0.0383,75.63,4.0,https://api.spotify.com/v1/tracks/61rxyWwlPRbHaWEgzuAhNs,audio_features,spotify:track:61rxyWwlPRbHaWEgzuAhNs,0.145,
21,0.975,https://api.spotify.com/v1/audio-analysis/6QqXTZUL8O3y46rgDEWnsm,Bobby Hutcherson,0.352,323600.0,0.0351,6QqXTZUL8O3y46rgDEWnsm,0.607,1.0,0.193,-22.254,1.0,Stardust,0.0347,56.16,4.0,https://api.spotify.com/v1/tracks/6QqXTZUL8O3y46rgDEWnsm,audio_features,spotify:track:6QqXTZUL8O3y46rgDEWnsm,0.21,
22,0.956,https://api.spotify.com/v1/audio-analysis/5AB1aToFH0q42OHPjAO4Qb,Bengt Hallberg,0.697,224667.0,0.121,5AB1aToFH0q42OHPjAO4Qb,0.00852,0.0,0.114,-18.497,0.0,So Long Blues,0.0431,66.54,4.0,https://api.spotify.com/v1/tracks/5AB1aToFH0q42OHPjAO4Qb,audio_features,spotify:track:5AB1aToFH0q42OHPjAO4Qb,0.27,
23,0.79,https://api.spotify.com/v1/audio-analysis/5vb7At47uO0yPGfmYnAHuw,Miles Davis,0.495,355333.0,0.182,5vb7At47uO0yPGfmYnAHuw,0.000368,10.0,0.129,-11.116,0.0,'Round Midnight,0.0467,112.89,4.0,https://api.spotify.com/v1/tracks/5vb7At47uO0yPGfmYnAHuw,audio_features,spotify:track:5vb7At47uO0yPGfmYnAHuw,0.203,
24,0.827,https://api.spotify.com/v1/audio-analysis/4Tq2fWpX1nLCkMSOPkYb1Y,Art Blakey & The Jazz Messengers,0.614,576173.0,0.233,4Tq2fWpX1nLCkMSOPkYb1Y,0.198,5.0,0.13,-18.964,0.0,Moanin',0.0568,126.256,4.0,https://api.spotify.com/v1/tracks/4Tq2fWpX1nLCkMSOPkYb1Y,audio_features,spotify:track:4Tq2fWpX1nLCkMSOPkYb1Y,0.448,
25,0.907,https://api.spotify.com/v1/audio-analysis/58ylMBq2yqYdHyevarkNWa,Dexter Gordon,0.524,322000.0,0.222,58ylMBq2yqYdHyevarkNWa,0.00124,3.0,0.0544,-8.967,1.0,I Guess I'll Hang My Tears Out To Dry - 1999 Digital Remaster,0.0346,120.71,4.0,https://api.spotify.com/v1/tracks/58ylMBq2yqYdHyevarkNWa,audio_features,spotify:track:58ylMBq2yqYdHyevarkNWa,0.325,
26,0.949,https://api.spotify.com/v1/audio-analysis/3SbdsKmDemJuG5nsBnOz77,Charlie Parker,0.511,184933.0,0.156,3SbdsKmDemJuG5nsBnOz77,0.883,8.0,0.22,-11.624,1.0,The Gypsy (07-29-46),0.0322,137.074,4.0,https://api.spotify.com/v1/tracks/3SbdsKmDemJuG5nsBnOz77,audio_features,spotify:track:3SbdsKmDemJuG5nsBnOz77,0.418,
27,0.735,https://api.spotify.com/v1/audio-analysis/16Po3i2Kcsy74jz0lp6fdJ,Cannonball Adderley,0.582,424640.0,0.343,16Po3i2Kcsy74jz0lp6fdJ,0.0,5.0,0.125,-8.004,0.0,Love For Sale,0.0428,88.144,4.0,https://api.spotify.com/v1/tracks/16Po3i2Kcsy74jz0lp6fdJ,audio_features,spotify:track:16Po3i2Kcsy74jz0lp6fdJ,0.462,
28,0.172,https://api.spotify.com/v1/audio-analysis/1WdgaRSMceBEnhmWkR6E7I,Vince Guaraldi Trio,0.613,260067.0,0.152,1WdgaRSMceBEnhmWkR6E7I,0.00412,10.0,0.235,-18.616,0.0,Charlie Brown Theme,0.0432,62.159,4.0,https://api.spotify.com/v1/tracks/1WdgaRSMceBEnhmWkR6E7I,audio_features,spotify:track:1WdgaRSMceBEnhmWkR6E7I,0.0917,
